Peak_Amplitude_X,Peak_Amplitude_Y,Peak_Amplitude_Z,RMS_X,RMS_Y,RMS_Z,Peak_Freq_X,Peak_Freq_Y,Peak_Freq_Z,Mean_X,Variance_X,Skewness_X,Kurtosis_X,Mean_Y,Variance_Y,Skewness_Y,Kurtosis_Y,Mean_Z,Variance_Z,Skewness_Z,Kurtosis_Z,Target
1.4975944487115285,2.3617298004464553,0.9133730855913533,0.5982897631115744,0.6083264711563269,0.6034384763881404,19.6,19.6,49.6,7.105427357601002e-19,0.3579506406441039,-0.09155953555463715,0.8457787633742484,1.9539925233402756e-18,0.37006109550950933,0.2969196184226366,2.496673234195483,4.263256414560601e-18,0.36413799478564035,-0.5199405098806641,-0.3727014175969532,0
1.4816481224992997,2.356592688209166,0.9312901918442785,0.6073076559689222,0.6129420642306492,0.6145324850099687,19.8,19.8,49.6,1.7763568394002505e-19,0.36882258899846676,-0.18087572457080742,0.8532798633161103,2.4868995751603506e-18,0.3756979741033293,0.16787441765123776,2.631567250401205,5.329070518200751e-19,0.37765017513252735,-0.49194635896787453,-0.44877209125827466,0
1.4896439801459884,2.3715594493620076,0.926403042272564,0.6041105403541667,0.6057464749016375,0.6145708268011048,20.0,20.0,49.400000000000006,3.552713678800501e-19,0.3649495449670032,-0.15874673902855782,0.8526332275370296,-7.105427357601002e-19,0.36692879185576016,0.23173637390362117,2.704815609762896,-3.907985046680551e-18,0.3776973011549935,-0.5043230583524314,-0.4445331620029429,0
1.4885551597583562,2.3679752937045677,0.9202652867231963,0.6086536356505803,0.6245825539293722,0.6120262131613993,20.0,20.0,49.6,-2.842170943040401e-18,0.37045924819066933,-0.1722763313611757,0.8025422769531851,-3.907985046680551e-18,0.3901033666729371,0.20590979581348692,2.612223146302309,1.9539925233402756e-18,0.37457608559668254,-0.5001181588507811,-0.4442395736312661,0
1.4773222724736677,2.357048489844168,0.9335498128898235,0.6112565105059247,0.6293297662931225,0.6156080642163019,19.8,19.8,49.6,4.973799150320701e-18,0.37363452163587957,-0.1771228549582798,0.7553003201135078,2.2870594307278225e-18,0.39605595474255617,0.19921221751134882,2.3122896949096132,3.1086244689504383e-19,0.3789732887281425,-0.4664997318175176,-0.47852288458267545,0
1.4865212516272885,2.354643568348364,0.9345596467026747,0.6239295409075848,0.6120866856519257,0.6131315864382394,19.8,19.8,49.6,-1.3322676295501879e-18,0.3892880720171495,-0.17704630455430487,0.6587439179970249,8.881784197001253e-19,0.3746501107523593,0.176829506503855,2.450866417802607,1.4210854715202004e-18,0.3759303422882722,-0.4805937429498655,-0.46482131221245426,0
1.4785009832462999,2.360445887184409,0.9446729361161209,0.6187889810336238,0.6225213996434891,0.6195902927935872,20.0,20.0,49.6,2.6645352591003758e-18,0.38289980304863047,-0.23203607237667856,0.7532263573164899,-3.1086244689504384e-18,0.3875328930140886,0.07642443866314734,2.7109796938157222,-1.7763568394002505e-19,0.38389213092404323,-0.452219347486638,-0.5237085606280463,0
1.4845924254191192,2.3597683216041174,0.9331220526867886,0.6136718287592018,0.6162558700655875,0.6143084281047464,19.6,19.8,49.6,3.552713678800501e-19,0.37659311341266305,-0.195440267962953,0.7269603551368826,3.0198066269804256e-18,0.3797712973902942,0.2714721478496042,2.5102380813327425,-2.1316282072803004e-18,0.3773748448405243,-0.4712886434036628,-0.4826838485591738,0
1.4841990792640485,2.3600856544047275,0.9354116790038468,0.6160629559726783,0.6175660134401348,0.6146041763547221,19.6,19.6,49.6,8.881784197001253e-19,0.37953356572179425,-0.17371237154854777,0.6823731730351068,-8.881784197001253e-20,0.3813877809563408,0.1913154410550734,2.5257153478030556,1.0658141036401502e-18,0.37773829359266636,-0.4649356329964066,-0.49069406002253624,0
1.4715598877713607,2.366932865889124,0.9489666586310964,0.6128386840297734,0.6157923756245092,0.6213805374609516,19.8,19.8,49.6,1.4210854715202004e-18,0.3755712526433444,-0.23680973448972378,0.7641860644835821,-5.329070518200751e-19,0.37920024987727663,0.09844327576201453,2.6236731699724887,-7.105427357601002e-19,0.38611377233526106,-0.4350168424875761,-0.5474106110867019,0
1.4746357796022145,2.360312135797001,0.9393313675409245,0.6195658522333866,0.6257306170186219,0.6187689326765919,19.8,19.8,49.6,1.9539925233402756e-18,0.3838618452536826,-0.21805823720626866,0.7110670895898821,1.4210854715202004e-18,0.3915388050745053,0.15524588405325912,2.619490403718282,5.329070518200751e-19,0.38287499204572883,-0.4643165967015616,-0.5065234945948958,0
